,N53,N87,N108,T53,T87,T108
ENSG00000145949,184.92676520619878,268.3849736687546,112.95725425784417,78.8064382092207,63.34941783821441,388.6016498611395
ENSG00000145979,733.6768402202451,514.0707207088085,698.7046655124382,1404.1874444552052,1088.6714769233884,2202.0760158797902
ENSG00000145982,1296.4974299782416,732.3838709318999,719.6658054778113,1663.1228842855019,1440.6126871356905,509.40291180299187
ENSG00000145990,972.8755908673936,1988.1852029491322,3705.4637427676303,1521.8853716507947,279.9887850133427,740.8173774506367
ENSG00000145996,1123.6311059811426,1534.8682946877284,1318.2228022668,1413.3985865835557,1414.0215734752055,1929.9093172879063
ENSG00000146001,27.13599272047482,79.44729320045222,43.086787706600354,19.44574449318433,3.128366312998242,17.46524269038829
ENSG00000146005,136.6850003697991,51.40707207088085,17.467616637810952,33.77418780395173,7.8209157824956055,1.455436890865691
ENSG00000146006,177.89150783422383,305.7719351748497,292.29145173936996,20.469204729667716,7.8209157824956055,17.46524269038829
ENSG00000146007,7027.217077835554,3453.620569125541,7444.698211035028,9412.763794937699,4605.737304311662,2787.161646007798
ENSG00000146013,53.26694867352465,48.73657482044548,119.94430091296854,6.140761418900315,0.7820915782495605,1931.3647541787718
ENSG00000146021,442.2161776669971,1251.7955861415792,1292.6036311980106,194.4574449318433,190.83034509289277,272.1666985918842
ENSG00000146038,788.9538624286198,707.014147052764,22.12564774122721,33.77418780395173,416.8548112070158,23.286990253851055
ENSG00000146054,122.6144856258492,63.42430969784001,122.27331646467668,117.69792719558936,48.489677851472756,4.366310672597073
ENSG00000146063,2018.1138289893868,915.3129325867227,1843.4158091769827,2337.583180128053,2116.339810743311,452.6408730592299
ENSG00000146066,2251.2823590319854,1740.4965829712517,3762.5246237844794,2935.2839582343504,2702.126402852232,2803.171451807321
ENSG00000146067,1679.416438367164,1184.3655305680861,1979.663218951908,1219.9646018881958,1127.7760558358664,1203.6463087459265
ENSG00000146070,130.65477976524915,285.0755814839756,45.41580325830848,314.2022926003994,71.95242519895957,1544.2185412084982
ENSG00000146072,3262.3493470615285,2878.796035969328,18834.748766663626,3047.864584247523,868.9037434352618,8416.79153987629
ENSG00000146083,2940.737581485531,1739.828958658643,1998.2953433655732,3026.3719192813714,2889.046290053877,2191.8879576437307
ENSG00000146085,3189.986699806929,3871.553388818676,6932.314789659241,3777.5917328601768,4940.472499802474,3653.146596072884
ENSG00000146094,154.775662183449,287.0784544218022,59.38989656855724,253.81813864787966,226.80655769237256,128.0784463961808
ENSG00000146109,2310.5795283100597,1230.4316081380962,1370.625652180233,2694.7708026607547,1174.70155053084,2629.974461794304
ENSG00000146112,1992.987909803762,3297.396479975072,4677.827735605773,4346.635624344939,2225.05054012,1816.3852398003824
ENSG00000146122,1705.547394320214,1576.2610020694765,8456.65546825221,1435.9147117861903,629.5837204908963,250.33514522889885
ENSG00000146143,748.75239173162,807.8254182566991,538.0025924445774,1245.5511078002805,1560.2726986078733,1224.022425218046
ENSG00000146147,32.16117655759979,35.38408856826864,98.98316094759541,10.234602364833858,3.128366312998242,100.42514546973268
ENSG00000146151,122.6144856258492,401.90983619052304,101.31217649930353,102.34602364833857,30.501571551732862,21.831553362985364
ENSG00000146192,171.86128722967388,362.52000174660134,112.95725425784417,122.8152283780063,165.02132301065728,62.58378630722471
ENSG00000146197,134.6749268349491,154.8888405252514,135.08290199907137,265.0762012491969,123.57046936343058,146.9991259774348
ENSG00000146205,106.5338973470493,62.08906107262233,40.75777215489222,150.4486547630577,89.94053149869947,101.88058236059837
ENSG00000146223,7116.665350136378,8250.501255220071,8539.335520337849,7085.41521717448,7598.801774272731,11741.009398613529
ENSG00000146232,858.3013993809444,301.7661892991967,238.72409405008304,941.5834175647149,376.9681407162882,887.8165034280715
ENSG00000146233,432.16580999274714,556.1310524031655,478.61269587602015,71.642216553837,9.385098938994727,6459.2289216619365
ENSG00000146242,3323.6565898744534,3276.0325019715888,643.9728000472971,7822.306587442517,4786.40045888731,2909.418344840516
ENSG00000146243,468.3471336200469,723.704754867985,429.70336929014945,100.2991031753718,402.7771627985237,884.9056296463401
ENSG00000146247,3241.2435749456035,9198.527779124628,6734.34846776405,2956.7766232005015,5768.707481168759,7495.499987958308
ENSG00000146250,46.231691301549695,18.02585644043874,55.896373240995054,45.032250405268975,14.07764840849209,18.92067958125398
ENSG00000146263,484.4277218988468,1254.4660833920145,732.475391012206,394.0321910461035,1068.3370958888997,1528.2087354089756
ENSG00000146267,612.067391361821,504.7239803322847,88.50259096490883,438.0409812148891,297.194799734833,3038.9522281275626
ENSG00000146278,5761.875787647487,8839.345898941072,13283.540199167302,2821.6798719846947,4090.338954245202,7657.053482844401
ENSG00000146281,1029.1576498431932,3147.8486339506912,859.4067385802989,104.39294412130535,658.52110888613,1477.2684442286763
ENSG00000146282,2048.2649320121363,3094.438688941984,3938.365297938443,2520.782562458579,1133.2506968836133,3862.7295083575436
ENSG00000146285,41.20650746442473,31.378342692615586,18.632124413665018,38.89148898636866,2.3462747347486816,13.098932017791219
ENSG00000146350,249.24911832139836,606.2028758488287,220.091969636418,234.37239415469534,495.8460606102214,854.3414549381606
ENSG00000146373,873.3769508923193,3103.117805005899,2563.081614654794,801.3693651664911,402.7771627985237,938.7567946083707
ENSG00000146374,766.84305354527,1858.6660863030168,4949.15804737977,106.43986459427212,48.489677851472756,75.68271832501593
ENSG00000146376,1502.5299673003651,3914.281344825642,3285.0764356843133,1323.3340857730177,1620.4937501330896,4303.726886289848
ENSG00000146386,1240.2153710024418,1745.8375774721223,333.0492238942622,1693.8266913800035,1079.2863779843935,6443.219115862414
ENSG00000146409,1232.175076863042,2327.338353754424,626.5051834094862,517.8708796605932,535.732731100949,5127.50416651983
ENSG00000146410,83.41805169627445,48.06895050783664,25.6191710687894,164.7770980738251,149.37949144566608,171.74155312215154
ENSG00000146411,251.25919185624835,393.2307201266081,158.37305751615264,94.15834175647149,12.513465251992969,43.66310672597073
ENSG00000146414,804.0294139399947,1781.221666040391,2133.3782453646445,389.93835010017,942.4203517907205,951.8557266261619
ENSG00000146416,2154.7988293591857,3328.774822667687,5908.712454683518,2258.776741918832,3189.3694561017082,2362.1740738750163
ENSG00000146425,3334.7119943161283,3788.76797405518,3124.374362616453,4113.286690426728,5882.892851593195,9645.180275766934
ENSG00000146426,345.73264799419775,586.1741464705635,401.75518266965196,388.9148898636866,531.0401816314517,461.37349440442404
ENSG00000146433,3389.989016524503,5748.2453315621315,4669.676181174795,2414.342697864307,4820.812488330292,7117.086396333229
ENSG00000146457,5174.9343154712915,8810.638053498891,6599.265565764978,3946.4626718799354,6176.17719343678,8007.813773543032
ENSG00000146463,4306.582548416097,6443.242240987936,6107.843284354563,4765.230861066644,8387.150085148287,4699.6057206053165
ENSG00000146476,3212.097508690279,3431.588966809449,2780.8445687395038,3399.9349055978073,4258.488643568858,1609.7132012974541
ENSG00000146477,453.271582108672,530.7613285240295,2724.948195498509,104.39294412130535,4.692549469497363,58.21747563462764
ENSG00000146521,64.32235311519958,108.82276295524129,53.56735768928692,2.0469204729667716,17.988106299739894,455.5517468409613
ENSG00000146530,260.3045227630733,443.9701678848801,11.645077758540635,13.304983074284015,14.859739986741651,794.6685424126673
ENSG00000146535,4053.3132830249983,4040.462339908713,10571.40158920319,5415.128111233594,5344.813845757497,3600.7508680017195
ENSG00000146540,4692.516667107294,818.5074072584406,1725.8005238157223,6603.365445790805,1923.1631909156695,1616.9903857517827
ENSG00000146555,1282.4269152342915,1132.2908341845964,2158.997416433434,1195.4015562125946,824.3245234750368,65.4946600889561
ENSG00000146556,226.1332726706235,79.44729320045222,104.80569982686572,184.22284256700942,136.08393461542354,59.67291252549333
ENSG00000146574,707.5458842671953,498.71536151880514,634.6567378404646,1045.9763616860203,412.944353315768,656.4020377804267
ENSG00000146576,1687.4567325065639,1076.8780162380626,2033.230576641195,2067.3896776964393,1136.3790631966115,1583.5153372618718
ENSG00000146587,1824.141732876363,1894.7177991838942,1412.5479321109792,2274.128645466083,2401.021145226151,2480.0644620351372
ENSG00000146592,471.3622439223219,4212.041788249186,1566.2629585237155,246.65391699249597,1118.3909568968716,167.37524244955446
ENSG00000146648,7096.564614787879,11574.602707699498,21474.687894524788,1727.6008791839552,190.04825351464322,4369.221546378804
ENSG00000146670,529.6543764329715,117.50187901915623,81.51554430978445,1518.8149909413444,1987.2947003321335,314.37436842698924
ENSG00000146674,13059.447755920364,19216.898214132914,12645.389937999276,7908.277247307122,2415.8808852128927,4654.487176988479
ENSG00000146676,3959.844863654474,9099.05175654591,6879.911939745808,4812.3100319448795,5021.810023940428,10946.340856200863
ENSG00000146677,112.56411795159926,151.55071896220718,76.8575132063682,24.56304567560126,92.28680623344815,269.25582481015283
ENSG00000146700,80.40294139399947,68.76530419871075,400.5906748937979,131.00291026987338,58.65686836871704,200.85029093946537
ENSG00000146701,14962.987393423302,5718.869861807342,13033.17102735868,21312.535964530023,10845.263915586656,11902.56289349962
ENSG00000146707,789.9588991960449,930.0006674641172,813.9909353219905,774.759399017923,1026.886242241673,440.99737793230435
ENSG00000146729,4951.816153102943,6941.289978194132,9764.397700536323,4019.128348670256,6992.6808011293215,5759.163777155539
ENSG00000146731,11004.147566536252,9478.929990420342,9833.103659311713,15313.012058264418,10248.528041382242,16801.563468153538
ENSG00000146733,554.7802956185964,344.4941453061626,572.9378257201993,952.8414801660322,1344.4154230109946,695.6988338338003
ENSG00000146757,2697.5186837686824,1882.700561556935,475.1191725484579,7869.385758320753,7246.078472482179,948.9448528444306
ENSG00000146776,743.7272078944951,870.5821036419303,1128.4080348025875,565.9735107753123,1102.7491253318804,2229.729316806239
ENSG00000146802,2304.54930770551,4378.280242088787,3165.1321347713447,2800.1872070185436,2446.3824567646257,8140.25853061181
ENSG00000146826,454.276618876097,355.8437586205129,489.09326585870673,630.4515056737656,1311.5675767245132,752.4608725775622
ENSG00000146828,2238.2168810554604,674.9681800475395,1042.234459389387,2329.395498236186,1834.0047509952196,1925.5430066153092
ENSG00000146830,3473.407068220777,1755.1843178486463,3881.304416921594,2473.7033915803436,4141.174906831423,3823.4327123041703
ENSG00000146833,3329.6868104790033,4206.700793748315,3017.2396472378787,2383.6388907698056,3839.287557627093,3941.323100464291
ENSG00000146834,5096.541447612141,2663.8210073092805,4101.396386558012,4567.70303542535,5038.23394708367,8285.802219698378
ENSG00000146842,1623.1343793913643,2103.6842090304617,2055.356224382422,2810.4218093833774,3360.647511738362,4198.935430147519
ENSG00000146856,71.35761048717453,251.69436585353353,171.18264305054734,38.89148898636866,191.61243667114235,337.6613586808403
ENSG00000146858,121.6094488584242,251.0267415409247,209.61139965373144,153.51903547250785,403.55925437677325,264.88951413755575
ENSG00000146859,1388.9608125813409,1720.4678535929863,6555.014270282524,1118.6420384763405,1103.53121691013,512.3137855847232
ENSG00000146872,1899.5194904332375,2295.9600110618085,2579.384723516751,2045.8970127302882,2788.9385680379332,1504.9217451551244
ENSG00000146904,1032.1727601454681,354.50850999529524,80.35103653393038,885.2931045581287,1025.322059085174,1520.931550954647
ENSG00000146909,994.9863997507434,1389.9938188516096,1667.5751350230191,769.6420978355061,1600.159369098601,2055.0768899023556
ENSG00000146918,1248.2556651418417,948.026523904556,960.7189150796024,1785.938112663508,3732.141011406903,1675.2078613864103
ENSG00000146938,865.3366567529193,1254.4660833920145,900.1645107351911,808.5335868218748,7614.443605837721,2800.2605780255894
ENSG00000146950,872.3719141248943,513.4030963961997,174.67616637810954,1696.8970720894536,1392.9051008624674,470.1061157496182
ENSG00000146955,51.256875138674665,29.37546975478906,0.0,129.97945003338998,172.8422387931529,8.732621345194145
ENSG00000146963,2326.6601165888596,3617.1885257147073,2325.522028380565,1952.7621312103,2856.1984437673955,7317.936687272694
ENSG00000146966,510.5586778518967,996.0954744123926,2876.334206359537,300.8973095261154,369.92931651204213,125.16757261444943
ENSG00000147003,81.40797816142447,374.5372393735605,43.086787706600354,37.868028749885276,112.62118726793672,422.07669835105037
ENSG00000147010,2197.0103735910357,2984.280677361525,12838.69822879105,2405.1315557359567,1197.3822063000773,2289.402229331732
ENSG00000147027,2623.145962979233,10251.371320108772,8625.50909575105,1236.33996567193,32599.141164598183,9691.754256274637
ENSG00000147036,44.22161776669971,133.52486252176845,18.632124413665018,36.84456851340189,43.79712838197539,245.96883455630177
ENSG00000147041,195.98216964787372,379.21060956182237,0.0,213.90318942502762,2871.8402753323867,29.10873781731382
ENSG00000147044,4476.433762110921,6187.54212925875,3611.138612923451,8060.7728225431465,8384.80381041354,12647.746581622854
ENSG00000147050,2392.992543238909,4071.840682601329,3235.002601322589,2057.1550753316055,3952.690836473279,1969.20611334128
ENSG00000147065,16055.46235961427,31817.6394903122,39348.71774610881,19518.41016997465,14861.30416989815,43127.50595013215
ENSG00000147082,43.21658099927472,48.06895050783664,108.29922315442792,214.92664966151102,167.36759774540596,59.67291252549333
ENSG00000147099,1021.1173557037934,915.3129325867227,1065.5246149064683,1065.4221061792045,1414.0215734752055,1897.889705688861
ENSG00000147100,1568.8623939504148,2409.456144205312,7054.588106123917,1166.7446695910598,827.4528897880351,880.5393189737431
ENSG00000147113,2519.6271759344586,4730.118254833647,7430.72411772478,798.2989844570409,739.0765414458348,1007.1623284790581
ENSG00000147118,488.4478689685468,717.0285117418965,542.6606235479936,211.85626895206084,1309.2213019897645,723.3521347602484
ENSG00000147119,307.541250832048,284.4079571713668,469.2966336691876,224.13779178986147,62.567326259964844,218.31553362985363
ENSG00000147121,732.6718034528202,1100.244867179372,878.0388629939639,312.15537212743266,789.1304024538066,1110.4983477305223
ENSG00000147123,4752.8188731527935,1858.6660863030168,3662.37695506103,6044.556156670877,3823.645726062102,6303.497174339308
ENSG00000147124,1000.0115835878685,1159.663431001559,1184.3044080435827,1178.002732192377,1841.8256667777152,1302.6160173247933
ENSG00000147127,57.287095743224626,43.39558031957475,45.41580325830848,28.656886621534802,35.194121021230224,74.22728143415024
ENSG00000147130,3406.069604803303,2164.4380214778666,3127.8678859440147,4246.336521169567,3495.949354775536,4347.389993015819
ENSG00000147133,3382.9537591525277,3854.195156690846,6807.712457642856,2713.1930869174557,4357.032182428302,2255.927180841821
ENSG00000147138,18.09066181364988,29.37546975478906,10.480569982686573,25.586505912084643,2.3462747347486816,16.0098057995226
ENSG00000147140,23938.970763295918,14687.734877394529,17218.411973778184,26288.599634312246,23445.541332765326,27870.161023187116
ENSG00000147144,1430.1673200457656,769.7708324379951,330.72020834255403,1235.3165054354465,1453.1261523876835,3759.39348910608
ENSG00000147145,52.261911906099655,50.07182344566317,43.086787706600354,46.055710641752356,24.244838925736378,30.56417470817951
ENSG00000147155,2284.44857235701,844.5447554501854,1213.4171024399343,3244.368949652333,3455.2805927065588,2475.6981513625406
ENSG00000147162,6671.434062167106,11509.17552506383,9511.699513175992,5287.195581673171,10722.475537801476,15973.419877250959
ENSG00000147164,4595.02810066707,2787.9991294545252,3032.3782483239816,5881.825979070018,3718.8454545766604,4126.163585604234
ENSG00000147166,8.040294139399947,10.681989001741476,23.29015551708127,24.56304567560126,21.898564190987695,42.20766983510504
ENSG00000147168,608.047244292121,759.7564677488625,286.46891286009964,719.4925462478202,112.62118726793672,374.0472809524826
ENSG00000147174,43.21658099927472,61.421436760013485,145.56347198175794,14.328443310767401,54.74641047746924,71.31640765241886
ENSG00000147180,1042.2231278197182,899.2899490841105,279.48186620497523,849.4719962812102,44.579219960224954,5780.9953305185245
ENSG00000147202,1322.6283859312914,3387.5257621772657,6761.132146608693,1042.9059809765702,1866.852597281701,1956.1071813234887
ENSG00000147224,2454.299786051834,2243.21769036571,2650.4196978438486,3867.6562336707148,5276.771878449786,1651.9208711325593
ENSG00000147231,140.7051474394991,219.64839884830909,87.33808318905477,25.586505912084643,52.40013574272056,7.277184454328455
ENSG00000147234,79.39790462657447,57.41569088436043,17.467616637810952,214.92664966151102,1741.7179447617714,98.96970857886699
ENSG00000147251,1119.6109589114426,5208.1372626615785,23513.74101004525,911.9030707066967,1782.3867068307486,353.6711644803629
ENSG00000147255,512.5687513867466,833.862766448444,314.4170994805972,286.568866215348,122.00628620693145,849.9751442655636
ENSG00000147257,4905.5844618013925,6120.112073685257,23861.928835025617,147.37827405360756,8276.09308103685,266.34495102842146
ENSG00000147274,13335.832866962237,12724.919398324533,10084.637338896191,10497.631645610089,13983.797419102144,16749.167740082372
ENSG00000147316,1047.248311656843,2132.392054472642,1712.9909382813275,394.0321910461035,2336.889635809687,1430.6944637209742
ENSG00000147324,519.6040087587216,1623.6623282647042,1058.5375682513438,600.7711588157474,1386.648368236471,475.92786331308093
ENSG00000147364,2290.47879296156,4419.005325157927,4125.851049850948,788.064382092207,2653.6367250007593,4900.456011544781
ENSG00000147383,1883.4389021544378,891.2784573328044,1906.2992290731022,2764.366098741625,1650.2132301065728,1576.2381528075434
ENSG00000147394,3964.870047491599,3065.0632191871946,791.8652875807633,2686.5831207688875,16021.928072020499,2586.311355068333
ENSG00000147400,4109.595342000798,3550.426094453823,2975.3173673071324,5452.996139983479,3941.741554377785,11310.200078917285
ENSG00000147403,121412.4616520089,70816.24608704512,65878.53389561608,57570.661762426935,64300.44119736587,112224.37234398084
ENSG00000147408,1337.7039374426663,2616.4196811140528,1795.670990366966,508.65973753224273,521.6550826924569,1320.0812600151817
ENSG00000147416,3925.6736135620245,6574.09660625927,6953.275929624614,6181.69982835965,6036.182800930109,9323.528722885616
ENSG00000147419,3564.8654140564518,4372.939247587917,3594.8355040614942,2774.600701106459,3627.340739921462,4169.826692330204
ENSG00000147421,904.533090682494,1118.2707236198107,2124.062183157812,617.1465225994816,742.9869993370826,2836.646500297232
ENSG00000147437,86.43316199854944,130.85436527133308,71.03497432709788,28.656886621534802,36.75830417772935,523.9572807116488
ENSG00000147439,828.1502963581946,600.1942570353492,1002.6411950103487,286.568866215348,689.0226804378628,673.8672804708149
ENSG00000147443,202.01239025242367,215.64265297265604,225.91450851568834,178.08208114810913,27.37320523873462,34.93048538077658
ENSG00000147454,3592.0014067769266,8175.059707895273,2458.2759148279283,1167.7681298275431,2228.1789064329982,20122.870453109044
ENSG00000147457,2976.9189051128305,2087.6612255278496,3302.544052322124,3265.861614618484,3790.0157881973705,2071.0866957018784
ENSG00000147459,1196.9987900031672,2554.9982443540393,646.3018155990053,1765.4689079338405,2590.2873071625445,4986.326788105857
ENSG00000147465,45.226654534124705,9.346740376523792,16.30310886195689,19.44574449318433,3.9104578912478027,11.643495126925528
ENSG00000147471,3522.6538698246018,3827.4901841864926,5317.142504549654,7774.203956327799,3093.172191977012,4370.67698326967
ENSG00000147475,6901.58748190743,6639.523788894936,6053.111418889423,13444.173666445755,8640.547756501146,6368.991834428264
ENSG00000147485,17.085625046224887,86.7911606391495,133.91839422321732,86.99412010108779,74.29869993370825,97.5142716880013
ENSG00000147526,17309.74824536066,21499.505738942546,35700.31488435803,30436.68397277941,2963.344989987585,1622.8121333152455
ENSG00000147533,4007.0815917234486,4460.398032539675,6401.2992438697875,4366.081368838124,2881.225374271381,7456.203191904935
ENSG00000147535,2372.8918078904094,2606.40531642492,1170.3303147333338,3947.486132116419,3728.230553515655,4947.029992052484
ENSG00000147536,255.27933892594834,152.88596758742486,93.16062206832508,480.00285091070793,957.2800917774622,289.6319412822725
ENSG00000147548,5580.969169510989,6889.215281810643,12421.804445035295,8197.91649423192,9897.36892274819,6242.368824922949
ENSG00000147570,12.06044120909992,10.681989001741476,3.493523327562191,33.77418780395173,6.256732625996484,10.188058236059836
ENSG00000147576,697.4955165929455,417.2651953805264,2911.269439635159,769.6420978355061,218.98564190987696,312.9189315361236
ENSG00000147586,1039.2080175174433,522.0822124601146,904.8225418386074,2616.9878246880176,674.9450320293707,403.1560187697964
ENSG00000147592,1326.6485330009914,1025.4709441671816,1485.9119219897852,4953.547544579587,1109.7879495361265,857.252328719892
ENSG00000147601,2395.002616773759,2330.6764753174684,2131.0492298129366,5423.315793125461,2308.7343389927028,1740.7025214753664
ENSG00000147604,72636.01725533912,48824.03360539724,50852.890063771105,72013.73261968048,20320.303386080082,78849.74899953968
ENSG00000147606,174.87639753194884,94.80265239045559,177.00518192981767,8.187681891867086,15.641831564991211,825.2327171208468
ENSG00000147614,81.40797816142447,18.693480753047584,1.1645077758540636,173.98824020217558,83.68379887270298,7.277184454328455
ENSG00000147642,1709.5675413899137,1811.9323844203977,1964.5246178658053,756.3371147612221,5394.867706765469,417.7103876784533
ENSG00000147649,10383.034844267608,12090.676301346133,13452.393826666143,23455.661699726235,10196.127905639521,8700.6017335951
ENSG00000147650,1164.8376134455673,1517.5100625598984,1165.6722836299177,3011.020015734121,642.8792773211388,1749.4351428205605
ENSG00000147654,2995.00956692648,1908.73790974868,2027.4080377619248,4360.9640676557065,1635.3534901198311,1902.256016361458
ENSG00000147669,4932.720454521867,3552.4289673916496,3066.148973823749,11580.45257580951,2626.2635197620243,4529.31960437403
ENSG00000147676,12551.904188370743,9063.667667977643,5421.94820437652,35606.18162725699,25898.9626137342,11837.068233410664
ENSG00000147677,23167.102525913524,18288.232795294014,16201.796685457586,39134.04906241522,14463.219556569124,26992.532577995105
ENSG00000147679,2347.7658887047846,1976.8355896347819,1696.6878294193707,5782.550336131129,2092.094971817575,1787.2765019830686
ENSG00000147684,11364.955766041825,2631.775040304056,7795.215051567102,20767.03165848438,4985.0517197627,8466.276394165725
ENSG00000147687,1808.061144597563,1964.1507276952138,1955.2085556589727,3268.931995327934,1705.7417321622916,1893.523395016264
ENSG00000147689,590.9616192458961,7.343867438697265,6.987046655124382,1080.7740097264555,8.603007360745167,43.66310672597073
ENSG00000147697,48.24176483639968,64.7595583230577,19.79663218951908,18.422284256700944,126.69883567642881,675.3227173616806
ENSG00000147724,102.51375027734933,39.38983444392169,2.3290155517081272,18.422284256700944,35.97621259947979,18.92067958125398
ENSG00000147789,2245.252138427435,1100.9124914919807,1045.727982716949,3176.8205740444296,1713.5626479447872,1165.8049495834184
ENSG00000147799,1365.844966930566,201.62254240787036,151.38601086102827,2690.676961714821,1309.2213019897645,483.2050477674094
ENSG00000147804,1055.288605796243,205.6282882835234,167.68911972298517,753.2667340517719,405.1234375332724,1487.456502464736
ENSG00000147813,291.4606625532481,176.25281852873434,1515.0246163861368,235.39585439117872,1361.621437732485,1273.5072795074796
ENSG00000147852,1212.074341514542,4208.703666686141,17075.177517348133,1135.0174022600747,1486.7560902524147,1542.7631043176325
ENSG00000147853,4028.1873638393736,8367.33550992662,14373.519477366706,2145.1726556691765,2558.2215524543126,3760.8489259969456
ENSG00000147854,1326.6485330009914,3301.402225850725,2636.4456045336,999.9206510442679,3181.5485403192124,2092.9182490648636
ENSG00000147862,17770.055084841308,33118.83927558683,25005.47547091431,3291.4481205305688,572.4910352786784,71694.82124404394
ENSG00000147872,3629.187767171651,4065.832063787849,16087.674923423889,1950.7152107373333,2214.101258024506,4344.479119234087
ENSG00000147874,985.9410688439185,1914.0789042495508,2055.356224382422,939.5364970917482,2681.0099302394938,2344.7088311846283
ENSG00000147883,645.2336046868458,2157.761778351778,5456.883437652142,1370.4132566512535,1002.6414033159367,751.0054356866965
ENSG00000147889,281.4102948789982,167.5737024648194,64.0479276719735,824.9089506056089,272.94996080909664,526.8681544933802
ENSG00000147894,501.5133469450717,1747.840450409949,2034.395084417049,386.8679693907198,674.9450320293707,1842.5831038359647
ENSG00000147905,1609.0638646474144,1717.797356342551,1794.506482591112,931.3488151998811,3002.4495689000632,5699.4908646300455
ENSG00000147912,242.2138609494234,180.2585644043874,510.0544058240799,289.63924692479816,143.90485039791915,505.0366011303948
ENSG00000147955,3797.0289073316253,1843.3107271130134,3358.4404255631193,3272.0023760373842,3678.958784085933,5315.255525441504
ENSG00000147996,398.99959666772236,377.20773662399586,132.75388644736324,598.7242383427806,371.4934996685413,449.7299992774985
ENSG00000148019,1094.4850397258178,1604.9688475116568,1256.5038901465346,1010.1552534091018,2277.4506758627203,1921.176695942712
ENSG00000148053,15506.712284600224,35633.78006118435,44555.23201195233,880.1758033757118,534.1685479444499,22374.431323278266
ENSG00000148057,397.9945599002974,349.83513980703333,499.5738358413933,428.82983908653864,615.5060720824042,326.01786355391476
ENSG00000148082,322.6168023434229,857.8972417023623,807.003888666866,176.03516067514235,146.25112513266782,136.81106774137496
ENSG00000148090,782.9236418240698,1183.6979062554774,1689.7007827642462,588.4896359779468,1677.5864353453076,564.7095136558881
ENSG00000148110,3456.3214431745523,5220.154500288538,4359.917112797614,4224.843856203416,5713.17897911304,7428.5498909784865
ENSG00000148120,1333.6837903729663,1349.2687357824702,1197.1139935779775,1896.4718182037138,678.073398342369,423.5321352419161
ENSG00000148143,1554.7918792064647,2528.9608961622944,1478.9248753346608,570.0673517212458,378.53232387278734,10045.425420754998
ENSG00000148153,1823.136696108938,2727.2453170071203,1843.4158091769827,2376.474669114422,2448.728731499374,3199.0502861227887
ENSG00000148154,3092.4981333667047,9245.261481007246,4340.120480608095,8997.238938925444,11085.366030109271,2461.1437824538834
ENSG00000148158,3028.1757802515053,2647.1303994940595,1975.005187848492,3482.8351847529616,1572.0040722816168,2319.9664040399116
ENSG00000148175,11215.205287695502,33697.669554618704,42073.665941607316,6564.473956804436,20805.98225617306,12796.201144491155
ENSG00000148180,104783.12329819496,62374.80427841891,274753.9646350078,30052.88638409814,15117.048115985757,12583.707358424765
ENSG00000148187,1631.1746735307643,2693.8641013766783,1909.7927524006643,1756.25776580549,1995.8977076928786,4120.341838040771
ENSG00000148200,231.1584565077485,284.4079571713668,37.264248827330036,292.7096276342483,470.8191301062355,302.7308733000637
ENSG00000148204,157.79077248572398,65.42718263566654,3.493523327562191,28.656886621534802,10.167190517244288,13.098932017791219
ENSG00000148218,5464.384904489689,2796.6782455184402,14365.367922935728,5378.283542720192,3026.6944078257993,4212.03436216531
ENSG00000148219,1191.9736061660421,354.50850999529524,343.52979387694876,1337.662529083785,563.1059363396836,3158.2980531785493
ENSG00000148225,464.32698655034693,492.0391183927167,692.8821266331678,409.3840945933543,1100.4028505971316,445.3636886049014
ENSG00000148229,4730.708064269444,4058.488196349152,3193.0803213918425,4911.585674883769,5698.319239126298,6568.386688476863
ENSG00000148248,15070.526327537777,11447.086463991209,32850.76435684313,29938.258837612,12173.25541545441,26148.379181293003
ENSG00000148288,384.92908192377246,204.29303965830573,374.9715038250085,166.82401854679188,183.00942931039717,515.2246593664546
ENSG00000148290,2352.7910725419097,1418.034039981181,2949.698196238343,3229.017046105082,3370.0326106773564,1221.1115514363148
ENSG00000148291,932.6741201703938,117.50187901915623,482.1062192035823,885.2931045581287,660.8673836208787,240.147086992839
ENSG00000148296,3177.926258597829,898.6223247715017,2097.2785043131685,2064.3192969869892,1347.543789323993,2186.066210080268
ENSG00000148297,2580.934418747383,962.7142587819505,1631.475393971543,2571.9555742827483,1315.4780346157609,734.9956298871739
ENSG00000148300,2030.1742701984867,459.9931513874923,1397.4093310248763,1902.612579622614,933.8173444299754,1103.2211632761937
ENSG00000148303,109387.19672976885,37245.42515182209,52884.95613263644,54580.11095142248,51835.46562322438,120779.43038848936
ENSG00000148308,3750.7972160300756,1369.9650894733443,2797.1476776014606,4325.142959378788,3012.6167594173075,2950.1705777847556
ENSG00000148331,1891.4791962938375,933.3387890271614,1115.598449268193,2100.1404052639077,1429.6634050401967,2293.7685400043288
ENSG00000148334,1813.086328434688,526.7555826483765,1584.8950829373805,2178.9468434731284,1157.4955358093496,1413.229221030586
ENSG00000148335,824.1301492884946,226.99226628700637,807.003888666866,1387.812080671471,678.8554899206185,403.1560187697964
ENSG00000148337,5782.981559763412,3059.054600373715,6744.8290377467365,5131.629625727696,5487.154512998917,4147.99513896722
ENSG00000148339,3071.3923612507797,2195.1487398578734,13832.023361594567,4719.175150424891,1040.1817990719155,659.312911562158
