,logFC,logCPM,F,PValue,FDR,neg_signed_logpval
ENSG00000224596,-0.702639849973555,0.884216220356968,36.4735779388162,1.97795519402873e-08,5.00080238436328e-08,-7.703783550558089
ENSG00000100243,-0.731099283527009,8.03338176948689,36.4717483844487,1.97936223249712e-08,5.00368458584709e-08,-7.703474720609649
ENSG00000077549,0.404044689116357,7.76889841594119,36.4702966670619,1.98047941690522e-08,5.00583337846393e-08,7.703229666852688
ENSG00000133328,1.46372151814658,1.90040714331779,36.4602624101197,1.98821897093914e-08,5.02471794692294e-08,7.701535786622001
ENSG00000177181,1.1147331451287,2.38306167126165,36.4571384995257,1.99063476849265e-08,5.03014479531312e-08,7.701008414798599
ENSG00000091317,0.441714499027741,7.14413398830597,36.4497837983586,1.9963341562739e-08,5.04386638162136e-08,7.699766762608
ENSG00000160339,-1.84731021920557,0.710492900159201,36.4423530003248,2.00210939806875e-08,5.05777589208766e-08,-7.698512195748043
ENSG00000227471,-2.07021864688424,2.95527268782533,36.4334845903393,2.00902424127565e-08,5.07456015216794e-08,-7.697014822938793
ENSG00000163602,0.337075021815933,6.34955345196333,36.4258303222262,2.01501195853988e-08,5.08899839158401e-08,7.695722372097328
ENSG00000269293,-0.643585283684831,2.44872791250901,36.4131061345673,2.02500599264079e-08,5.11354949920627e-08,-7.693573687231053
ENSG00000163820,-0.454839003294521,6.6245870939959,36.4103724745627,2.02715968915123e-08,5.11829822067465e-08,-7.6931120384872935
ENSG00000187479,-1.14414009442733,4.13386920165777,36.4055668106622,2.03095145934156e-08,5.12718101504754e-08,-7.692300456305695
ENSG00000144152,-0.734753761943551,3.83764377425076,36.3995807645009,2.03568468370042e-08,5.13843781739119e-08,-7.691289490939428
ENSG00000110063,0.423073771825427,3.84961124040085,36.3982325075657,2.03675231319412e-08,5.14044020640062e-08,7.691061781777171
ENSG00000162997,-0.573730808940454,0.575582769682549,36.3949866255173,2.03932493473043e-08,5.14623990599921e-08,-7.690513570633151
ENSG00000230409,0.594558742489609,0.957016507853645,36.3855970024601,2.04678561860882e-08,5.16437141608853e-08,7.688927643185544
ENSG00000146243,-0.50336009228978,3.05705326486389,36.380818714823,2.05059295780333e-08,5.17328130474767e-08,-7.688120538424305
ENSG00000174501,-0.977179436341952,2.84985038394448,36.3610229453313,2.06644324763017e-08,5.21256692660831e-08,-7.684776517592291
ENSG00000131389,0.45683775451552,5.84103264036803,36.352180624956,2.07356348643839e-08,5.22982353552244e-08,7.683282663271856
ENSG00000251429,-1.03337785163192,0.126164024217505,36.350727835129,2.07473572735194e-08,5.23207581741498e-08,-7.68303721435531
ENSG00000174365,0.405776238654381,3.1958251151787,36.3259507250153,2.0948323922225e-08,5.28204474943789e-08,7.678850719258463
ENSG00000124201,0.401225512557198,6.80076143453287,36.3177916090511,2.10149355173517e-08,5.29812764785547e-08,7.677471938254371
ENSG00000180628,-0.40059348260299,6.11707259537472,36.3125075932576,2.1058189682541e-08,5.30831831133824e-08,-7.676578966705908
ENSG00000272518,0.662530179719684,0.288107843619283,36.31209504776,2.10615705332014e-08,5.3084563771939e-08,7.676509247183215
ENSG00000145103,1.2966638240699,3.42099011553049,36.3022529832893,2.11423913835747e-08,5.32811011908593e-08,7.674845891865245
ENSG00000115677,0.350579150782637,9.4863084975372,36.2994479246443,2.11654837108285e-08,5.33321232234795e-08,7.674371801815855
ENSG00000166949,-0.416613914009024,6.2118183323824,36.2933327264353,2.12159154990564e-08,5.34520113897836e-08,-7.673338223024878
ENSG00000167771,0.946509787425393,1.41968864850876,36.2819744122303,2.13099121590299e-08,5.36747741864996e-08,7.671418340474781
ENSG00000114544,-0.34109307237367,5.66026029624496,36.2819562598765,2.13100627193985e-08,5.36747741864996e-08,-7.6714152720761035
ENSG00000198755,-0.404362597303632,9.32971975144557,36.2751304518129,2.13667546486881e-08,5.3810333582321e-08,-7.670261436900015
ENSG00000161664,0.80908050619207,1.0050511211978,36.2744516391052,2.13724009390342e-08,5.38173197681337e-08,7.670146687194688
ENSG00000267898,-0.603007041558317,-1.0894690395228,36.2684071607321,2.14227453337214e-08,5.39368421550575e-08,-7.66912487491933
ENSG00000082684,0.749522871313947,1.346981001185,36.2575827898347,2.15132035141241e-08,5.41573148252241e-08,7.667294914349157
ENSG00000117133,0.322524644435889,5.00433674591178,36.2538185996135,2.15447515848872e-08,5.42294479374035e-08,7.6666585090453125
ENSG00000163166,0.257235524278801,5.79216210079893,36.2506991397837,2.15709318155745e-08,5.42880523073767e-08,7.666131093950707
ENSG00000164086,-0.349961341343689,4.6166462709283,36.1907388729297,2.20804988715094e-08,5.55630281165016e-08,-7.655991118683048
ENSG00000126945,0.292355806030636,6.98863520313855,36.1766410271776,2.22020786164966e-08,5.58614673072775e-08,7.653606363863997
ENSG00000185220,0.455928651414512,3.41262114056718,36.164623856495,2.23062529961839e-08,5.61160395259798e-08,7.65157337636567
ENSG00000104177,0.727987126222071,4.58952394789524,36.1545306744314,2.23941334185299e-08,5.63295580430922e-08,7.6498657387041025
ENSG00000246877,-0.777505039935208,-1.10737459004036,36.1508307030401,2.24264370170017e-08,5.64032416627598e-08,-7.649239719139658
ENSG00000175906,-0.70646253979441,2.88743013462309,36.1497651788728,2.24357486646609e-08,5.64152540373869e-08,-7.649059433797227
ENSG00000121057,-0.538998185955457,6.81794207255519,36.1495951349997,2.24372350475854e-08,5.64152540373869e-08,-7.64903066245871
ENSG00000177302,0.338674106481396,4.773435837828,36.1487319358941,2.2444781967782e-08,5.64266576855402e-08,7.648884609048208
ENSG00000147586,0.390840212099407,3.54615004326116,36.1458884770905,2.24696605264123e-08,5.64816245349324e-08,7.648403488890154
ENSG00000262919,0.417598265363179,3.79583947262635,36.1454969323377,2.24730885080678e-08,5.64826639001565e-08,7.648337237779489
ENSG00000205639,0.634921527928006,-1.64311367537222,36.1418956435784,2.25046428564176e-08,5.655438481769e-08,7.6477278748258275
ENSG00000006125,0.467585191239927,8.54720344672867,36.1387206503824,2.25324994582531e-08,5.66167952728025e-08,7.647190630703188
ENSG00000112576,-0.367827780589384,6.14096707358164,36.1343725309671,2.25707057855489e-08,5.67051909766465e-08,-7.646454860329556
ENSG00000198171,0.489361189123012,5.49634050183066,36.1334219003954,2.25790676341035e-08,5.67185936801443e-08,7.646293995525494
ENSG00000155265,-0.971252367180243,2.37476496405647,36.1310163701233,2.26002410370269e-08,5.6764171087235e-08,-7.6458869289724
ENSG00000280138,-0.879650699235062,2.57403764913212,36.123224308373,2.26689655124492e-08,5.6929152500571e-08,-7.64456829824516
ENSG00000064042,-0.848212209616012,7.17955680549736,36.1224748350907,2.26755869357319e-08,5.69381496133489e-08,-7.6444414628279285
ENSG00000163013,0.832361889972184,3.60192003077652,36.1168549493521,2.27253001515826e-08,5.70553328340082e-08,7.6434903719865135
ENSG00000184939,-0.27380451862017,5.23401884287816,36.1031118270155,2.28473394085215e-08,5.73540458865846e-08,-7.641164366599532
ENSG00000188833,1.64904931571131,1.18465024506852,36.1437376727088,2.29075550865394e-08,5.74975029680493e-08,7.640021260399692
ENSG00000175985,1.73278530382452,1.472401548202,36.069859530653,2.31453903446423e-08,5.80866834834668e-08,7.635535490487363
ENSG00000164597,0.346474826220162,5.64388599450479,36.0674905458079,2.31667748761704e-08,5.81325647321287e-08,7.635134421582184
ENSG00000110435,0.362456039476086,5.35605001152968,36.0622640359101,2.32140251521683e-08,5.8243330111968e-08,7.63424954934105
ENSG00000197837,0.945141046729913,1.68294984640638,36.0608866264939,2.32264939647411e-08,5.82668118111331e-08,7.6340163419295335
ENSG00000144566,0.258110354046161,6.23911383954928,36.0466375966425,2.33558824646309e-08,5.85835568594096e-08,7.6316037189444135
ENSG00000241852,-0.380832756451247,3.05650507119752,36.0349652253664,2.34624206065388e-08,5.8842909236343e-08,-7.629627183958256
ENSG00000005007,0.327403295330822,6.96679941894059,36.0341846762385,2.34695626102248e-08,5.88529436065018e-08,7.6294950040416225
ENSG00000279369,0.638558666242646,0.419723762303729,36.0196933819284,2.36025605885448e-08,5.91785330854496e-08,7.627040878845513
ENSG00000142687,0.466287018676402,6.92426697212539,36.0085797647894,2.37050790354391e-08,5.94276245500431e-08,7.625158592355239
ENSG00000105810,-0.802153716827318,5.4505809736462,36.0069983347444,2.37197038887716e-08,5.9456333346343e-08,-7.624890736904538
ENSG00000160959,0.400163541540676,4.82987292989602,35.9961342718283,2.38204220898409e-08,5.97008090820425e-08,7.623050547233398
ENSG00000139620,0.316557881361891,4.85378023921547,35.9947959548127,2.38328594221858e-08,5.97239918407779e-08,7.622823848682606
ENSG00000114480,-0.793376718684863,5.99532657426129,35.9886620977136,2.38899476764567e-08,5.98590464848582e-08,-7.621784801436854
ENSG00000063438,0.790908877819673,1.22060406534955,35.9862374935428,2.39125520452959e-08,5.99076731745833e-08,7.621374071728465
ENSG00000160216,0.350842569759064,6.69202345766423,35.9839594318936,2.3933810065586e-08,5.99529143314016e-08,7.620988159775775
ENSG00000140104,0.594799126952185,3.93757943666459,35.9786726612435,2.39832184543056e-08,6.00686491349183e-08,7.620092536701965
ENSG00000106351,-0.384456529847217,4.39207137023643,35.9680410531182,2.40828927490228e-08,6.0310232750393e-08,-7.618291348415719
ENSG00000205090,-0.743394626748452,-0.669527803350141,35.9615773552553,2.41436979112514e-08,6.04544257334114e-08,-7.61719621147742
ENSG00000005189,0.485704162693601,2.95431455255387,35.945286302089,2.42976456081985e-08,6.08317725495478e-08,7.6144358066035425
ENSG00000279443,0.935254050844067,-0.339435029526584,35.9382780164783,2.43641800247947e-08,6.09901992150406e-08,7.613248200194828
ENSG00000178363,-2.17481546521112,3.42217496317814,35.9369109736535,2.43771799103163e-08,6.10145898984231e-08,-7.6130165374472645
ENSG00000198933,-0.61024023349926,3.68201624351653,35.9303277839516,2.44398817392769e-08,6.11633583743596e-08,-7.611900899906723
ENSG00000119537,-0.303166095620292,6.58859767299048,35.9279154782562,2.44628989471347e-08,6.1212785466408e-08,-7.611492078692088
ENSG00000149136,0.396594896684544,7.40183602191325,35.9024263974527,2.47074588184512e-08,6.18164849621204e-08,7.607171919829663
ENSG00000160352,0.685059875082558,3.32527698383328,35.8927824205618,2.4800638046341e-08,6.20413291153926e-08,7.605537145930212
ENSG00000126759,-1.35439839043193,1.52828422436754,35.8922754547078,2.48055461975779e-08,6.20453236021916e-08,-7.605451205717798
ENSG00000261159,0.83899633654959,-1.2924918163717,35.8913017107204,2.48149762017091e-08,6.20606258797949e-08,7.60528613696762
ENSG00000273148,-0.717534551804282,0.211130707704225,35.8898512710129,2.48290294304858e-08,6.20874849111187e-08,-7.6050402567331
ENSG00000129103,0.317706075941872,7.03662104924829,35.8779353842949,2.4944789154184e-08,6.23686301550502e-08,7.603020162583144
ENSG00000133574,-0.756737410879005,5.42100963746509,35.8707149709072,2.50152009732255e-08,6.25363336404706e-08,-7.601796003625576
ENSG00000111674,0.84198079017086,4.94946277814808,35.8695600083062,2.50264826752592e-08,6.25561907532459e-08,7.601600183634501
ENSG00000165898,0.305427792579538,3.98884580490576,35.8667695666388,2.50537611716831e-08,6.26160228189711e-08,7.60112706686297
ENSG00000168137,0.31175726079697,7.08637977152707,35.8606170506997,2.51140133457213e-08,6.27582379379541e-08,7.6000838792972205
ENSG00000148335,0.487238650584568,3.65298277050455,35.8598363653517,2.51216692189762e-08,6.27689980205305e-08,7.599951507112162
ENSG00000187186,-0.560379833783532,-0.21432486634287,35.8592396094325,2.51275229722885e-08,6.27752530575693e-08,-7.5998503212955315
ENSG00000165521,-1.50832342094172,0.538200055301176,35.8451026560176,2.52666036315181e-08,6.31142983927149e-08,-7.597453132564575
ENSG00000110427,0.912201551981398,3.86563769996636,35.8387209612045,2.5329644027413e-08,6.32633351295172e-08,7.596370913565811
ENSG00000100280,0.398485820497809,7.01429475021946,35.8361491986198,2.53550939894206e-08,6.33184587604657e-08,7.595934775216244
ENSG00000106012,0.501888655566629,5.32736577839298,35.8140234241803,2.55751280115547e-08,6.38594314435636e-08,7.592182183829968
ENSG00000137474,-0.842072910426398,3.08910137874719,35.8132723346066,2.5582631413787e-08,6.38696555363261e-08,-7.592054786295559
ENSG00000084207,-0.878463579458239,7.66617271444356,35.811503106833,2.56003149052341e-08,6.39052891525941e-08,-7.5917546924707935
ENSG00000185774,-0.614391027009405,1.11423943343835,35.7986688671297,2.57289669602048e-08,6.42178838328703e-08,-7.589577650730549
ENSG00000160214,0.462301421939454,4.5567535487206,35.7882116413741,2.58342784095981e-08,6.44721463186787e-08,7.587803664449511
ENSG00000169967,0.303489527135407,6.42313618935203,35.7869038266575,2.58474798625076e-08,6.44965015559735e-08,7.587581794355764
ENSG00000114646,0.946690734437524,1.06106613675701,35.7762279768866,2.59555022943777e-08,6.47574229680099e-08,7.585770562178476
ENSG00000111790,-0.274217099761031,5.33037320918409,35.7708138731085,2.60104599794381e-08,6.48858991658542e-08,-7.584851967497885
ENSG00000119321,0.239788973094214,5.93057584902527,35.765950084392,2.60599325947716e-08,6.50006598812881e-08,7.584026711944869
ENSG00000116991,0.517958811428782,5.50737914948655,35.7654756081511,2.60647639166943e-08,6.50040571685214e-08,7.583946204369852
ENSG00000082074,0.624329138529744,4.69119965035357,35.7588690581203,2.61321295527314e-08,6.51633898628598e-08,7.582825197417137
ENSG00000161277,0.438800447739184,2.570629685076,35.7492871557352,2.62301495959039e-08,6.53991101767733e-08,7.581199232532395
ENSG00000143774,0.534586939906543,6.93024478957403,35.7443274207739,2.62810332699936e-08,6.55172592309567e-08,7.58035756397394
ENSG00000197258,-0.504268120957285,1.91368873963939,35.743521612398,2.62893098347575e-08,6.5529173656226e-08,-7.580220815144714
ENSG00000184307,0.808505935063743,3.36326745218223,35.743022293815,2.62944397347086e-08,6.55332425258361e-08,7.580136078424081
ENSG00000170396,0.822958778692289,-1.19180875658561,35.7409624192847,2.63156132606688e-08,6.55772902866274e-08,7.579786504703476
ENSG00000182584,0.866402380255065,0.960626830247582,35.7235009356471,2.64957997050874e-08,6.60175264726359e-08,7.576822967930543
ENSG00000101000,-0.779370054095935,4.11628785031563,35.7202701758236,2.6529275725563e-08,6.60921472237566e-08,-7.576274606507873
ENSG00000124140,0.921883949365671,-0.292469497086829,35.7198711076133,2.65334137218938e-08,6.60936682939543e-08,7.576206871193476
ENSG00000092208,0.316236162680473,3.02500493307613,35.7167712284691,2.65655792208068e-08,6.61649950631739e-08,7.575680710540699
ENSG00000156471,0.458199295269244,6.43663923521695,35.710418236237,2.6631624426988e-08,6.63206734301533e-08,7.574602342454753
ENSG00000227500,0.425639598173044,6.34073647209268,35.7049716208141,2.66883801900097e-08,6.6453180015975e-08,7.573677784245023
ENSG00000147465,-1.01292347829451,-1.19086536530296,35.7032797996427,2.67060346693323e-08,6.648830342802e-08,-7.573390591539558
ENSG00000141524,0.622019857232738,5.11904602086111,35.7024541520701,2.67146547803066e-08,6.65009282076e-08,7.573250433608218
ENSG00000104518,0.58229064762734,5.66723833949263,35.7001889433199,2.6738319080994e-08,6.6550994237591e-08,7.572865898375258
ENSG00000278662,-0.707648217669235,-1.19434746778167,35.6931650863279,2.68118321455966e-08,6.67251027908146e-08,-7.571673508153045
ENSG00000182359,-0.392258553057709,2.78397347369139,35.67978450373,2.69524462511674e-08,6.70661335203352e-08,-7.569401811361489
ENSG00000065268,0.515391807532452,4.35501422099294,35.672301236549,2.70314139067966e-08,6.7253698362986e-08,7.5681312374733025
ENSG00000133083,-1.07841082876215,5.88955601693193,35.6694398441771,2.70616711960478e-08,6.732003892729e-08,-7.567645387013687
ENSG00000108219,-0.366637370976311,7.14337311980808,35.6522838135325,2.72438096859752e-08,6.77641393981306e-08,-7.564732162181071
ENSG00000139173,-0.490920662050181,2.74699178775211,35.6273049190567,2.75112359945027e-08,6.84202321249002e-08,-7.56048989766797
ENSG00000144802,-1.08049815060515,5.69703277010885,35.6178173134975,2.76135106552365e-08,6.86654743393718e-08,-7.558878375639841
ENSG00000164684,-0.544933869138679,6.4748711175768,35.6128919380442,2.76667579702172e-08,6.87887531963853e-08,-7.558041729118429
ENSG00000120256,0.498447906325896,5.91543950372762,35.6105358333632,2.76922663563024e-08,6.88430402969402e-08,7.557641499806664
ENSG00000234684,-0.492677207718119,2.06925324406818,35.5817566442786,2.80057852803451e-08,6.96132128943787e-08,-7.552752245236299
ENSG00000228630,2.31225782646823,1.92791702666195,35.5718896478275,2.8114106328311e-08,6.98731940938537e-08,7.5510757169865785
ENSG00000105185,0.446593840268044,5.18650560006471,35.5705913514945,2.81283909213733e-08,6.98994244951951e-08,7.550855110847806
ENSG00000171813,0.49345108509822,4.05645290154967,35.5680442375713,2.81564372026448e-08,6.99598413825694e-08,7.55042229985386
ENSG00000036257,0.272776747208517,6.50825447484456,35.565081060116,2.81891006156543e-08,7.00317128395008e-08,7.549918780243668
ENSG00000121766,0.298904807617937,5.12900623500422,35.5627934129717,2.82143439929177e-08,7.00851336862387e-08,7.549530042986284
ENSG00000131116,0.476960521294863,4.10295281446532,35.560327373045,2.82415816676116e-08,7.01434935983615e-08,7.549110984310021
ENSG00000204706,-0.869091324632829,-0.528374770711233,35.5555857247007,2.82940289828714e-08,7.02644428167078e-08,-7.548305205938476
ENSG00000229689,0.627466451241446,1.61776241024327,35.5532655412707,2.831972865171e-08,7.03189445728982e-08,7.547910912198002
ENSG00000125352,0.348571362694867,3.42864002528624,35.5507967819425,2.8347100148432e-08,7.03775825468625e-08,7.547491361954448
ENSG00000269893,-0.525722504279829,5.48291358853208,35.540505565913,2.84614910439176e-08,7.06522201496931e-08,-7.545742351785699
ENSG00000165409,-1.07668343864482,-0.0273056774863485,35.5379124884665,2.84903882236043e-08,7.07145852623757e-08,-7.54530163281667
ENSG00000116221,0.453355390133735,6.07517468419766,35.5211373054322,2.86780539692551e-08,7.11709532744281e-08,7.542450322289053
ENSG00000102030,0.45792285865064,4.56281378431745,35.5070400863956,2.88367347129919e-08,7.1555277223855e-08,7.5400539178920845
ENSG00000168826,-0.367893484224295,2.48856818634938,35.5010067496146,2.89049200777203e-08,7.17149745095664e-08,-7.539028227114088
ENSG00000059145,-0.396064479030662,4.10526191013089,35.4971118501733,2.89490252593706e-08,7.18148929279528e-08,-7.538366054789858
ENSG00000086504,0.545696893152904,5.23883455041276,35.4958734614225,2.89630629252537e-08,7.18402051933384e-08,7.538155512184943
ENSG00000232527,-0.819286856210688,-0.948818313349337,35.4877205927268,2.90556524616749e-08,7.20603256352618e-08,-7.536769367779036
ENSG00000213260,0.742110611899883,0.431688988411373,35.4771133017689,2.91765676799012e-08,7.23506284566317e-08,7.534965799671992
ENSG00000232640,-0.577460594892704,0.395242155209661,35.4688735059207,2.9270848929909e-08,7.25748175730721e-08,-7.5335646817264905
ENSG00000175727,-0.461149073939656,6.58072888212559,35.4619911535765,2.9349835941207e-08,7.27610314938339e-08,-7.532394322015264
ENSG00000105379,-0.77664931531089,5.44014707843873,35.4441550124847,2.95555490060318e-08,7.32613205087998e-08,-7.529360969048112
ENSG00000165966,-1.51495257578338,1.55488882631301,35.4298060738574,2.97221083356248e-08,7.36644370217727e-08,-7.526920387170827
ENSG00000228794,-0.480634975726653,4.11870786390238,35.4252139913713,2.97756139733764e-08,7.37872872661227e-08,-7.526139274597485
ENSG00000203706,-0.663240462925939,1.39856920629478,35.399397507858,3.00782523228222e-08,7.45274019799947e-08,-7.52174740174412
ENSG00000143641,0.437003012103159,6.34130473467317,35.3929235080722,3.01546352403037e-08,7.47067830884002e-08,7.520645920520219
ENSG00000126391,0.412915798402603,5.53556551248053,35.379057889406,3.03188931166215e-08,7.5103794331853e-08,7.518286657991113
ENSG00000137154,-0.476784353668379,10.7218507711581,35.3749768359883,3.03674123984937e-08,7.52140391421779e-08,-7.517592212656407
ENSG00000109944,-0.655178991991585,3.41549516699514,35.3457529748032,3.07171717587492e-08,7.60702679412746e-08,-7.512618773865575
ENSG00000106701,0.608021974377921,2.88471537083361,35.3395491884646,3.07919469965433e-08,7.62453694825205e-08,7.511562849481944
ENSG00000040633,0.307130790897679,5.13423982788618,35.3346719417271,3.08508634336882e-08,7.63811612258214e-08,7.51073267671214
ENSG00000223478,0.592238710434149,0.715539326601333,35.3022501714798,3.12454442187848e-08,7.73478515427892e-08,7.505213296556003
ENSG00000126460,0.877735382265041,3.2774559032737,35.2970811467155,3.13088260825635e-08,7.74945144397612e-08,7.504333215852349
ENSG00000186940,0.589772565748153,0.517979922635522,35.2938945505589,3.13479649365769e-08,7.75811410667866e-08,7.503790647672257
ENSG00000261366,-0.764963501533635,-0.722850462423315,35.2894212080711,3.14029921687314e-08,7.77070607851982e-08,-7.503028969109659
ENSG00000183458,-0.783022412044504,1.31094087834774,35.2815215974744,3.15004068872011e-08,7.79378217147085e-08,-7.501683836441354
ENSG00000203797,-0.722219794606193,2.09409075330804,35.2537244442329,3.18456444067492e-08,7.87816001121283e-08,-7.496949958602352
ENSG00000232354,-1.02714018952202,0.526007946192354,35.2064644059062,3.24414829117238e-08,8.02450251243524e-08,-7.4888993022519
ENSG00000214456,-1.62324931103329,3.53798591096129,35.2037866640558,3.24755810475524e-08,8.03187647951412e-08,-7.4884430698626865
ENSG00000101751,-0.384195435508994,5.24755742110632,35.1998508324352,3.25257658828451e-08,8.04322654542521e-08,-7.487772468332024
ENSG00000151572,-1.1717931544456,-0.588903960030988,35.1895192314075,3.26578778945878e-08,8.07483053722475e-08,-7.486012039091489
ENSG00000206559,-0.474538954566155,0.825553099487143,35.1868156981427,3.2692538617399e-08,8.08233402921501e-08,-7.485551354588754
ENSG00000080947,-0.597148052328809,1.6897191753383,35.1860261956417,3.2702667525001e-08,8.08377152263779e-08,-7.485416820913461
ENSG00000198517,-0.518596872097152,4.36009070725461,35.1834656716663,3.27355397252881e-08,8.09082980916401e-08,-7.484980494278199
ENSG00000110321,0.325319731078643,9.93274596913563,35.1827895948281,3.27442248675254e-08,8.09190901269881e-08,7.484865285880802
ENSG00000078668,0.449764411465593,6.54341784070957,35.1778565017286,3.28076683768505e-08,8.10651829588617e-08,7.484024633589866
ENSG00000182379,1.40729410746914,1.97444162871961,35.1667198584784,3.29513554088809e-08,8.14094865896891e-08,7.482126716593767
ENSG00000110031,0.4974619131626,4.05418704332493,35.160061394058,3.30375702608564e-08,8.16117276173589e-08,7.480991900247073
ENSG00000124172,0.491209790422368,7.64350726262804,35.155938444368,3.30910700476108e-08,8.17331109256635e-08,7.480289189072875
ENSG00000111300,0.423076310225057,5.18019039460497,35.1237450025999,3.35118624267811e-08,8.27615350323707e-08,7.474801435513048
ENSG00000234616,-0.522336292972256,4.51616550922926,35.0911493514306,3.39434680012628e-08,8.38163890273671e-08,-7.4692437879208695
ENSG00000261115,-1.36833928059252,2.7244993688242,35.0879545416672,3.39860747330806e-08,8.39105392375452e-08,-7.4686989919395605
ENSG00000031691,0.417450332019041,2.79556797694318,35.0732733849025,3.41825677196058e-08,8.43845548566869e-08,7.4661953171398245
ENSG00000174738,-0.444956898818257,6.40757341787017,35.0595108990068,3.43678162652302e-08,8.48306907339768e-08,-7.463848062104557
ENSG00000174977,0.442716691919542,1.25234474870797,35.0387631492832,3.46490246579808e-08,8.55135372782648e-08,7.460308985918513
ENSG00000261488,1.27660247308351,1.00202310099194,35.0318157918621,3.47437099539567e-08,8.57359269600009e-08,7.459123809190436
ENSG00000067167,0.417085282938032,8.03716422307829,35.029744790651,3.47719865342077e-08,8.57944050159929e-08,7.458770497231619
ENSG00000211448,1.18687174086844,5.20265929805072,35.0262919658792,3.48191820969499e-08,8.58995411389795e-08,7.4581814346820225
ENSG00000279519,-0.537887576234073,2.01892627448714,35.0252708042191,3.48331525322915e-08,8.59226933909355e-08,-7.458007218466807
ENSG00000134597,0.270586606209855,4.40405245842844,35.0129164352957,3.50026249322242e-08,8.63293646643524e-08,7.455899385625901
ENSG00000167378,0.316430284631759,5.04540635910093,35.0039917918777,3.51255721328462e-08,8.66211957163912e-08,7.454376593147663
ENSG00000145494,0.584180504971269,5.05783977638765,34.997840871754,3.52105641612167e-08,8.68193631647214e-08,7.453327016391319
ENSG00000050438,1.42329212820289,4.27307793483155,34.9961554651749,3.52338892818194e-08,8.6865445193875e-08,7.453039414712477
ENSG00000254290,1.42861195253919,0.0006577097105854,34.9668365685892,3.56421755352357e-08,8.78604713858322e-08,7.448035795260519
ENSG00000130175,0.402636251464244,7.96516713450257,34.9472042386644,3.59182611904199e-08,8.85293948862007e-08,7.4446846957709925
ENSG00000083937,0.327431021460221,5.91290478640423,34.9346347517752,3.60961666264068e-08,8.8956184937391e-08,7.44253891724659
ENSG00000196155,-0.801806113529884,4.34932385922805,34.9341632042823,3.61028582394135e-08,8.89609751225527e-08,-7.442458413926286
ENSG00000228452,-0.42203247996504,0.243882946833775,34.9304554260999,3.61555184567588e-08,8.90790202924773e-08,-7.441825406463251
ENSG00000132330,0.399911742200433,1.02112516787517,34.926966084413,3.62051477809418e-08,8.9189567968907e-08,7.441229675491341
ENSG00000215305,0.389186576879372,5.05015845593603,34.9167544203736,3.6350788674502e-08,8.95365751799847e-08,7.439486162156565
ENSG00000064601,0.556445991464266,6.98262757912802,34.9033547266677,3.65428039215877e-08,8.99977020345412e-08,7.437198132381564
ENSG00000131373,-0.378660203763522,4.44188244424529,34.8919814790891,3.67065912232399e-08,9.03891969706724e-08,-7.435255944607277
ENSG00000100170,-2.17483844716809,4.65377112272134,34.8805233795731,3.68723569127024e-08,9.07854601147576e-08,-7.433299101030559
ENSG00000146828,0.370716921538975,4.98351954284662,34.8801456939761,3.68778339016294e-08,9.07870153481579e-08,7.433234596083614
ENSG00000137101,0.626975594300751,1.67723312818686,34.876570866419,3.69297151566077e-08,9.09027946517813e-08,7.432624042102353
ENSG00000122378,-0.830549064819599,7.54811588603633,34.8737484071361,3.69707298690091e-08,9.09917989696078e-08,-7.432141975584472
ENSG00000225969,0.895820953255174,0.429472638946259,34.8674822560912,3.70619527436722e-08,9.1204335245362e-08,7.431071702031171
ENSG00000086205,-0.919370912770605,2.68461117121598,34.8577522452239,3.7204057398787e-08,9.15420122759122e-08,-7.429409694262867
ENSG00000125319,0.613124347128148,2.07637695938788,34.8437867993841,3.74089905024821e-08,9.20341721435146e-08,7.427024011264958
ENSG00000100994,-0.461262987936746,7.7532309907178,34.8421594694559,3.74329451274206e-08,9.20810152097255e-08,-7.426746002373431
ENSG00000236740,-1.54166353641288,0.163971489726185,34.8412234689555,3.74467303229558e-08,9.210283356015e-08,-7.4265860969148525
ENSG00000134602,0.870607909850882,4.53743227794173,34.839097048941,3.74780669639814e-08,9.21678095162252e-08,7.426222817157946
ENSG00000153064,-1.56377901529028,2.58945378304946,34.8307973056057,3.76006345645498e-08,9.24570984036705e-08,-7.42480482566923
ENSG00000018236,-1.07421636924464,4.51675543582376,34.8301997371205,3.76094749847684e-08,9.24667015863541e-08,-7.424702729135683
ENSG00000163605,0.306184757777328,6.22666763843187,34.8298207900376,3.76150822201439e-08,9.24683541798526e-08,7.42463798455021
ENSG00000139180,0.376200130098088,5.14725332305253,34.8292289032553,3.76238420034367e-08,9.24777551644227e-08,7.424536858022866
ENSG00000185085,0.331934348074362,5.06256932244987,34.791225411481,3.81906579895183e-08,9.38586514624351e-08,7.418042859072211
ENSG00000118004,-1.23163419598781,0.15498348382062,34.7732210472749,3.84622201215343e-08,9.45136548743854e-08,-7.414965650968482
ENSG00000170075,1.10416318119657,0.0194753160014148,34.7619511333003,3.86332061080155e-08,9.49213719965756e-08,7.413039248954802
ENSG00000281195,-1.0497656920575,0.680582980186323,34.7608979672248,3.86492241538191e-08,9.49482775626207e-08,-7.412859219704184
ENSG00000240429,0.584018804061398,0.841589152470209,34.7575539140714,3.87001301341202e-08,9.50608728792621e-08,7.412287574608084
